repo_name,owner,repo_url,description,language,topics,stars,updated_at,input_url,input_search_query,input_max_pages,warning,warning_code,error,error_code,snapshot_id,snapshot_date
xieguigang/sciBASIC,xieguigang,https://github.com/xieguigang/sciBASIC,,Visual Basic .NET,"[""data-science"",""machine-learning"",""data-mining"",""cnn"",""netcdf""]",76,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
ray-project/ray,ray-project,https://github.com/ray-project/ray,,Python,"[""python"",""data-science"",""machine-learning"",""reinforcement-learning"",""deep-learning""]",43559,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
deepnote/deepnote,deepnote,https://github.com/deepnote/deepnote,,TypeScript,"[""python"",""data-science"",""data"",""machine-learning"",""r""]",2999,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
pytorch/executorch,pytorch,https://github.com/pytorch/executorch,,Python,"[""machine-learning"",""mobile"",""embedded"",""deep-learning"",""neural-network""]",4934,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
apache/texera,apache,https://github.com/apache/texera,,Scala,"[""data-science"",""machine-learning"",""artificial-intelligence"",""cloud-native"",""ai-agents""]",273,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
lakehq/sail,lakehq,https://github.com/lakehq/sail,,Rust,"[""python"",""rust"",""machine-learning"",""sql"",""big-data""]",3319,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
patterns-ai-core/langchainrb,patterns-ai-core,https://github.com/patterns-ai-core/langchainrb,,Ruby,"[""machine-learning"",""ml"",""artificial-intelligence"",""agents"",""ai-agents""]",1990,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
strands-agents/evals,strands-agents,https://github.com/strands-agents/evals,,Python,"[""python"",""machine-learning"",""ai"",""evaluation"",""agentic""]",180,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
huggingface/hub-docs,huggingface,https://github.com/huggingface/hub-docs,,Handlebars,"[""machine-learning"",""hacktoberfest""]",588,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
optimatika/ojAlgo,optimatika,https://github.com/optimatika/ojAlgo,,Java,"[""java"",""machine-learning"",""multi-threading"",""algorithm"",""math""]",502,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
WeThinkIn/AIGC-Interview-Book,WeThinkIn,https://github.com/WeThinkIn/AIGC-Interview-Book,,Unknown,"[""machine-learning"",""natural-language-processing"",""computer-vision"",""deep-learning"",""interview""]",4399,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
OSGeo/grass,OSGeo,https://github.com/OSGeo/grass,,C,"[""python"",""science"",""data-science"",""machine-learning"",""jupyter""]",1153,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
dynaroars/dig,dynaroars,https://github.com/dynaroars/dig,,Python,"[""machine-learning"",""symbolic-execution"",""dynamic-analysis"",""program-verification"",""loop-invariants""]",55,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
fregu856/papers,fregu856,https://github.com/fregu856/papers,,Unknown,"[""machine-learning"",""computer-vision"",""deep-learning"",""papers""]",416,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
scverse/scanpy,scverse,https://github.com/scverse/scanpy,,Python,"[""python"",""data-science"",""machine-learning"",""bioinformatics"",""transcriptomics""]",2543,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
AgileRL/AgileRL,AgileRL,https://github.com/AgileRL/AgileRL,,Python,"[""python"",""training"",""machine-learning"",""reinforcement-learning"",""deep-learning""]",944,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
dstackai/dstack,dstackai,https://github.com/dstackai/dstack,,Python,"[""python"",""training"",""docker"",""kubernetes"",""machine-learning""]",2216,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
tracel-ai/burn,tracel-ai,https://github.com/tracel-ai/burn,,Rust,"[""rust"",""machine-learning"",""deep-learning"",""metal"",""cross-platform""]",15780,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
albumentations-team/albucore,albumentations-team,https://github.com/albumentations-team/albucore,,Python,"[""python"",""opencv"",""machine-learning"",""automation"",""computer-vision""]",122,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
NVIDIA/TransformerEngine,NVIDIA,https://github.com/NVIDIA/TransformerEngine,,Python,"[""python"",""machine-learning"",""deep-learning"",""gpu"",""cuda""]",3494,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
taoshidev/vanta-network,taoshidev,https://github.com/taoshidev/vanta-network,,Python,"[""machine-learning"",""ai"",""deep-learning"",""blockchain"",""cryptocurrency""]",75,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
apache/airflow,apache,https://github.com/apache/airflow,,Python,"[""python"",""workflow"",""data-science"",""machine-learning"",""airflow""]",46536,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
bhklab/med-imagetools,bhklab,https://github.com/bhklab/med-imagetools,,Python,"[""python"",""machine-learning"",""deep-learning"",""dicom"",""torch""]",60,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
elyra-ai/elyra,elyra-ai,https://github.com/elyra-ai/elyra,,Python,"[""python"",""docker"",""machine-learning"",""airflow"",""binder""]",1996,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
ENSTA-U2IS-AI/awesome-uncertainty-deeplearning,ENSTA-U2IS-AI,https://github.com/ENSTA-U2IS-AI/awesome-uncertainty-deeplearning,,Unknown,"[""machine-learning"",""awesome"",""deep-neural-networks"",""deep-learning"",""uncertainty-neural-networks""]",824,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
flyteorg/flyte,flyteorg,https://github.com/flyteorg/flyte,,Go,"[""python"",""kubernetes"",""golang"",""workflow"",""data-science""]",7212,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
keras-team/keras,keras-team,https://github.com/keras-team/keras,,Python,"[""python"",""data-science"",""machine-learning"",""deep-learning"",""tensorflow""]",64242,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
vespa-engine/vespa,vespa-engine,https://github.com/vespa-engine/vespa,,Java,"[""search"",""java"",""search-engine"",""machine-learning"",""big-data""]",7056,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
NeuroTechX/moabb,NeuroTechX,https://github.com/NeuroTechX/moabb,,Python,"[""machine-learning"",""neuroscience"",""eeg"",""bci"",""brain-computer-interface""]",1036,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
roboflow/rf-detr,roboflow,https://github.com/roboflow/rf-detr,,Python,"[""machine-learning"",""computer-vision"",""object-detection"",""sota"",""instance-segmentation""]",9005,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
triton-inference-server/server,triton-inference-server,https://github.com/triton-inference-server/server,,Python,"[""machine-learning"",""cloud"",""deep-learning"",""gpu"",""inference""]",10926,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
albumentations-team/AlbumentationsX,albumentations-team,https://github.com/albumentations-team/AlbumentationsX,,Python,"[""python"",""machine-learning"",""computer-vision"",""deep-learning"",""tensorflow""]",534,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
epfml/disco,epfml,https://github.com/epfml/disco,,TypeScript,"[""machine-learning"",""mobile"",""browser"",""collaborative-learning"",""privacy-preserving""]",187,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
ultralytics/ultralytics,ultralytics,https://github.com/ultralytics/ultralytics,,Python,"[""python"",""tracking"",""machine-learning"",""computer-vision"",""deep-learning""]",60770,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
pytorch/vision,pytorch,https://github.com/pytorch/vision,,Python,"[""machine-learning"",""computer-vision""]",17872,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
Lightning-AI/torchmetrics,Lightning-AI,https://github.com/Lightning-AI/torchmetrics,,Python,"[""python"",""data-science"",""machine-learning"",""deep-learning"",""metrics""]",2459,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
spiceai/spiceai,spiceai,https://github.com/spiceai/spiceai,,Rust,"[""infrastructure"",""data"",""machine-learning"",""sql"",""artificial-intelligence""]",3069,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
cyberlife-coder/VelesDB,cyberlife-coder,https://github.com/cyberlife-coder/VelesDB,,Rust,"[""rust"",""search-engine"",""machine-learning"",""ai"",""embeddings""]",87,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
PriorLabs/TabPFN,PriorLabs,https://github.com/PriorLabs/TabPFN,,Python,"[""data-science"",""machine-learning"",""tabular-data"",""foundation-models"",""tabpfn""]",7815,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
Oxen-AI/Oxen,Oxen-AI,https://github.com/Oxen-AI/Oxen,,Rust,"[""python"",""rust"",""machine-learning"",""version-control"",""vcs""]",1179,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
very-good-science/data-ethics-club,very-good-science,https://github.com/very-good-science/data-ethics-club,,Python,"[""data-science"",""data"",""machine-learning"",""algorithms"",""bias""]",88,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
catboost/catboost,catboost,https://github.com/catboost/catboost,,C++,"[""python"",""data-science"",""machine-learning"",""data-mining"",""tutorial""]",9069,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
azukds/tubular,azukds,https://github.com/azukds/tubular,,Python,"[""python"",""data-science"",""machine-learning"",""scikit-learn"",""data-transformation""]",108,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
h2oai/h2o-3,h2oai,https://github.com/h2oai/h2o-3,,Jupyter Notebook,"[""python"",""java"",""data-science"",""machine-learning"",""opensource""]",7493,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
mlrun/mlrun,mlrun,https://github.com/mlrun/mlrun,,Python,"[""python"",""kubernetes"",""workflow"",""data-science"",""machine-learning""]",1692,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
open-edge-platform/geti,open-edge-platform,https://github.com/open-edge-platform/geti,,Python,"[""machine-learning"",""computer-vision"",""deep-learning"",""pytorch"",""semi-supervised-learning""]",1309,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
modal-labs/modal-client,modal-labs,https://github.com/modal-labs/modal-client,,Python,"[""python"",""data-science"",""machine-learning"",""cloud"",""ai""]",505,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
iesahin/xvc,iesahin,https://github.com/iesahin/xvc,,Rust,"[""rust"",""devops"",""data-science"",""data"",""machine-learning""]",76,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
gradio-app/gradio,gradio-app,https://github.com/gradio-app/gradio,,Python,"[""python"",""data-science"",""machine-learning"",""ui"",""deep-learning""]",43388,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
aminekago-web/Paradigm-Survival-Arena,aminekago-web,https://github.com/aminekago-web/Paradigm-Survival-Arena,,HTML,"[""javascript"",""game"",""python"",""machine-learning"",""reinforcement-learning""]",117,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
NACLab/ngc-learn,NACLab,https://github.com/NACLab/ngc-learn,,Python,"[""python"",""machine-learning"",""neuroscience"",""computational-neuroscience"",""neural-networks""]",205,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
okesipoke/manuscript-phoneme-decipher,okesipoke,https://github.com/okesipoke/manuscript-phoneme-decipher,,HTML,"[""nlp"",""machine-learning"",""deep-learning"",""algorithms"",""artificial-intelligence""]",116,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
pravin6688/churn-triad-insights,pravin6688,https://github.com/pravin6688/churn-triad-insights,,HTML,"[""python"",""machine-learning"",""excel"",""data-analytics"",""logistic-regression""]",115,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
rocketride-org/rocketride-server,rocketride-org,https://github.com/rocketride-org/rocketride-server,,Python,"[""python"",""machine-learning"",""typescript"",""sdk"",""ai""]",6519,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
SentryPeer/SentryPeer,SentryPeer,https://github.com/SentryPeer/SentryPeer,,C,"[""security"",""machine-learning"",""sip"",""honeypot"",""peer-to-peer""]",212,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
MagnivOrg/prompt-layer-library,MagnivOrg,https://github.com/MagnivOrg/prompt-layer-library,,Python,"[""python"",""machine-learning"",""prompt"",""openai"",""gpt""]",783,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
google-deepmind/optax,google-deepmind,https://github.com/google-deepmind/optax,,Python,"[""machine-learning"",""optimization""]",2321,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
retentioneering/retentioneering-tools,retentioneering,https://github.com/retentioneering/retentioneering-tools,,Python,"[""python"",""machine-learning"",""web-analytics"",""data-visualization"",""segmentation""]",912,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
NVIDIA/cuvs,NVIDIA,https://github.com/NVIDIA/cuvs,,Cuda,"[""machine-learning"",""information-retrieval"",""statistics"",""clustering"",""gpu""]",835,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
OpenSTEF/openstef,OpenSTEF,https://github.com/OpenSTEF/openstef,,Python,"[""python"",""data-science"",""machine-learning"",""energy"",""time-series""]",162,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
kserve/kserve,kserve,https://github.com/kserve/kserve,,Go,"[""kubernetes"",""machine-learning"",""tensorflow"",""cncf"",""pytorch""]",5805,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
soda-inria/tabicl,soda-inria,https://github.com/soda-inria/tabicl,,Python,"[""machine-learning"",""deep-learning"",""tabular-data"",""tabular-methods"",""tabular-model""]",1289,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
janosh/matbench-discovery,janosh,https://github.com/janosh/matbench-discovery,,Python,"[""machine-learning"",""convex-hull"",""bayesian-optimization"",""materials-discovery"",""interatomic-potential""]",248,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
dailystudio/tensorflow-lite-examples-android,dailystudio,https://github.com/dailystudio/tensorflow-lite-examples-android,,Kotlin,"[""android"",""machine-learning"",""text-classification"",""tensorflow"",""kotlin-android""]",91,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
huggingface/speech-to-speech,huggingface,https://github.com/huggingface/speech-to-speech,,Python,"[""python"",""machine-learning"",""ai"",""speech"",""speech-synthesis""]",12645,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
kedro-org/kedro,kedro-org,https://github.com/kedro-org/kedro,,Python,"[""python"",""machine-learning"",""data-pipelines"",""hacktoberfest"",""machine-learning-engineering""]",10955,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
Comfy-Org/ComfyUI_frontend,Comfy-Org,https://github.com/Comfy-Org/ComfyUI_frontend,,TypeScript,"[""machine-learning"",""generative-ai""]",1970,,https://github.com/search?q=topic%3Amachine-learning+stars%3A%3E50&type=repositories&s=updated&o=desc,topic:machine-learning stars:>50,15,,,,,raw_2026_08_20,2026-08-20
